Date,Time,Water_Level
2010-05-15,09:22:52,3.291
2010-05-25,07:21:23,3.49
2010-06-04,05:19:55,3.331
2010-06-14,03:18:27,3.469
2010-06-24,01:16:58,3.361
2010-07-03,23:15:29,3.438
2010-07-13,21:14:00,3.457
2010-07-23,19:12:31,3.488
2010-08-02,17:11:03,3.395
2010-08-12,15:09:35,3.405
2010-08-22,13:08:07,3.318
2010-09-01,11:06:39,3.5
2010-09-11,09:05:10,3.925
2010-09-21,07:03:42,3.496
2010-10-01,05:02:13,3.213
2010-10-11,03:00:45,3.172
2010-10-21,00:59:16,3.309
2010-10-30,22:57:46,3.599
2010-11-09,20:56:18,3.748
2010-11-19,18:54:50,3.248
2010-11-29,16:53:22,2.663
2010-12-09,14:51:54,3.27
2010-12-19,12:50:25,2.646
2010-12-29,10:48:57,3.402
2011-01-08,08:47:29,3.442
2011-01-18,06:46:00,3.269
2011-01-28,04:44:31,3.162
2011-02-07,02:43:02,2.18
2011-02-17,00:41:33,2.562
2011-02-26,22:40:04,3.279
2011-03-08,20:38:36,3.488
2011-03-18,18:37:08,3.592
2011-03-28,16:35:40,2.902
2011-04-07,14:34:12,2.395
2011-04-17,12:32:43,3.199
2011-04-27,10:31:14,3.186
2011-05-07,08:29:45,3.513
2011-05-17,06:28:16,3.799
2011-05-27,04:26:47,3.417
2011-06-06,02:25:20,3.44
2011-06-16,00:23:52,3.462
2011-06-25,22:22:23,3.508
2011-07-05,20:20:55,3.636
2011-07-15,18:19:27,3.658
2011-07-25,16:17:58,3.475
2011-08-04,14:16:29,3.381
2011-08-14,12:15:00,2.73
2011-08-24,10:13:31,3.434
2011-09-03,08:12:02,3.616
2011-09-13,06:10:34,3.766
2011-09-23,04:09:06,3.416
2011-10-03,02:07:38,3.415
2011-10-13,00:06:09,2.691
2011-10-22,22:04:40,2.677
2011-11-01,20:03:11,3.429
2011-11-11,18:01:44,3.827
2011-11-21,16:00:16,3.423
2011-12-01,13:58:47,3.139
2011-12-11,11:57:18,3.291
2011-12-21,09:55:49,3.108
2011-12-31,07:54:22,3.265
2012-01-10,05:52:54,3.307
2012-01-20,03:51:26,3.196
2012-01-30,01:49:57,2.939
2012-02-08,23:48:29,3.17
2012-02-18,21:47:00,2.399
2012-02-28,19:45:31,3.163
2012-03-09,17:44:01,3.48
2012-03-19,15:42:34,3.421
2012-03-29,13:41:06,2.734
2012-04-08,11:39:37,3.32
2012-04-18,09:38:09,2.836
2012-04-28,07:36:40,2.995
2012-05-08,05:35:11,3.621
2012-05-18,03:33:42,3.479
2012-05-28,01:32:14,3.321
2012-06-06,23:30:46,3.432
2012-06-16,21:29:18,3.568
2012-06-26,19:27:50,3.439
2012-07-06,17:26:20,3.457
2012-07-16,15:24:51,3.452
2012-07-26,13:23:22,3.559
2012-08-05,11:21:53,3.572
2012-08-15,09:20:26,3.369
2012-08-25,07:18:58,3.404
2012-09-04,05:17:30,3.466
2012-09-14,03:16:01,3.612
2012-09-24,01:14:32,3.516
2012-10-03,23:13:03,3.431
2012-10-13,21:11:34,3.237
2012-10-23,19:10:05,2.933
2012-11-02,17:08:37,3.392
2012-11-12,15:07:10,3.377
2012-11-22,13:05:41,3.475
2012-12-02,11:04:13,3.096
2012-12-12,09:02:44,2.895
2012-12-22,07:01:16,3.144
2013-01-01,04:59:48,3.225
2013-01-11,02:58:20,3.266
2013-01-21,00:56:52,3.015
2013-01-30,22:55:23,3.175
2013-02-09,20:53:55,3.017
2013-02-19,18:52:26,2.913
2013-03-01,16:50:57,3.021
2013-03-11,14:49:28,2.848
2013-03-21,12:48:00,3.187
2013-04-20,06:43:36,2.222
2013-04-30,04:42:07,3.187
2013-05-10,02:40:38,2.993
2013-05-20,00:39:09,3.593
2013-05-29,22:37:41,3.555
2013-06-08,20:36:14,3.559
2013-06-18,18:34:45,3.629
2013-06-28,16:33:17,3.511
2013-07-08,14:31:48,3.457
2013-07-18,12:30:19,3.47
2013-07-28,10:28:50,3.616
2013-08-07,08:27:21,3.76
2013-08-17,06:25:53,3.514
2013-08-27,04:24:25,3.456
2013-09-25,22:20:01,3.657
2013-10-05,20:18:32,3.784
2013-10-15,18:17:03,3.365
2013-10-25,16:15:34,2.06
2013-11-04,14:14:06,2.715
2013-11-14,12:12:38,3.184
2013-11-24,10:11:10,3.43
2013-12-04,08:09:42,3.475
2013-12-14,06:08:13,3.065
2013-12-24,04:06:45,3.295
2014-01-03,02:05:17,3.34
2014-01-22,22:02:21,3.269
2014-02-01,20:00:52,3.606
2014-02-11,17:59:24,3.255
2014-03-03,13:56:26,2.14
2014-03-13,11:54:58,2.652
2014-03-23,09:53:30,3.333
2014-04-02,07:52:02,3.474
2014-04-12,05:50:33,3.131
2014-04-22,03:49:04,2.924
2014-05-02,01:47:36,3.146
2014-05-11,23:46:09,2.269
2014-05-21,21:44:41,3.544
2014-05-31,19:43:13,3.635
2014-06-10,17:41:44,3.665
2014-06-20,15:40:15,3.481
2014-06-30,13:38:46,3.536
2014-07-10,11:37:16,3.554
2014-07-20,09:35:49,3.472
2014-07-30,07:34:21,3.799
2014-08-09,05:32:54,3.852
2014-08-19,03:31:26,3.508
2014-08-29,01:29:58,3.522
2014-09-07,23:28:29,2.762
2014-09-17,21:27:00,3.626
2014-09-27,19:25:32,3.66
2014-10-07,17:24:02,3.927
2014-10-17,15:22:33,3.08
2014-10-27,13:21:06,3.275
2014-11-06,11:19:38,3.305
2014-11-16,09:18:09,2.507
2014-11-26,07:16:41,3.594
2014-12-06,05:15:11,3.57
2014-12-16,03:13:43,3.12
2014-12-26,01:12:16,3.395
2015-01-04,23:10:48,3.226
2015-01-14,21:09:20,2.039
2015-01-24,19:07:52,3.283
2015-02-03,17:06:23,3.394
2015-02-13,15:04:54,2.911
2015-02-23,13:03:25,2.923
2015-03-05,11:01:55,2.967
2015-03-15,09:00:28,2.742
2015-03-25,06:59:01,3.114
2015-04-04,04:57:33,3.236
2015-04-14,02:56:05,2.998
2015-04-24,00:54:36,2.446
2015-05-03,22:53:07,2.741
2015-05-13,20:51:38,3.072
2015-05-23,18:50:09,3.412
2015-06-02,16:48:42,3.531
2015-06-12,14:47:14,3.546
2015-06-22,12:45:46,3.569
2015-07-02,10:44:17,3.597
2015-07-12,08:42:49,3.542
2015-07-22,06:41:21,3.538
2015-08-01,04:39:52,3.772
2015-08-11,02:38:23,3.68
2015-08-21,00:36:54,3.512
2015-08-30,22:35:25,3.526
2015-09-09,20:33:56,3.411
2015-09-19,18:32:29,3.519
2015-09-29,16:31:02,3.751
2015-10-09,14:29:34,3.49
2015-10-19,12:28:06,3.012
2015-10-29,10:26:37,3.278
2015-11-08,08:25:09,2.881
2015-11-18,06:23:40,3.173
2015-11-28,04:22:13,3.308
2015-12-08,02:20:44,3.111
2015-12-18,00:19:16,3.332
2015-12-27,22:17:47,3.169
2016-01-06,20:16:18,2.375
2016-01-16,18:14:49,2.141
2016-01-26,16:13:21,2.864
2016-02-05,14:11:53,2.999
2016-02-15,12:10:25,3.331
2016-02-25,10:08:57,2.941
2016-03-06,08:07:29,2.654
2016-03-16,06:06:01,3.008
2016-03-26,04:04:32,2.557
2016-04-05,02:03:03,2.96
2016-04-15,00:01:34,3.102
2016-04-24,22:00:05,3.388
2016-05-04,19:58:37,2.925
2016-05-14,17:57:09,2.37
2016-05-24,15:55:42,3.406
2016-06-03,13:54:14,3.424
2016-06-13,11:52:46,3.574
2016-06-23,09:51:17,3.798
2016-07-03,07:49:49,3.735
2016-07-13,05:48:21,2.364
2016-07-23,03:46:52,3.47
2016-08-02,01:45:24,3.423
2016-08-11,23:43:55,3.651
2016-08-21,21:42:26,3.85
2016-08-31,19:40:57,3.755
2016-09-10,17:39:29,3.359
2016-09-20,15:38:01,2.843
2016-09-30,13:36:33,3.451
